年份,学校名称,院系名称,专业代码,专业名称,总分,政治__管综,外语,业务课_一,业务课_二
2020,昆明理工大学,法学院,30105,民商法学,315,43,43,65,65
2020,昆明理工大学,法学院,30104,刑法学,315,43,43,65,65
2020,昆明理工大学,法学院,30101,法学理论,315,43,43,65,65
2020,昆明理工大学,法学院,30101,法学理论,315,43,43,65,65
2020,昆明理工大学,理学院,71102,系统分析与集成,278,37,37,56,56
2020,昆明理工大学,理学院,71102,系统分析与集成,278,37,37,56,56
2020,昆明理工大学,理学院,71101,系统理论,278,37,37,56,56
2020,昆明理工大学,理学院,71101,系统理论,278,37,37,56,56
2020,昆明理工大学,理学院,71101,系统理论,278,37,37,56,56
2020,昆明理工大学,理学院,70304,物理化学,278,37,37,56,56
2020,昆明理工大学,理学院,70304,物理化学,278,37,37,56,56
2020,昆明理工大学,理学院,71102,系统分析与集成,278,37,37,56,56
2020,昆明理工大学,理学院,71102,系统分析与集成,278,37,37,56,56
2020,昆明理工大学,理学院,70303,有机化学,278,37,37,56,56
2020,昆明理工大学,理学院,71101,系统理论,278,37,37,56,56
2020,昆明理工大学,理学院,70304,物理化学,278,37,37,56,56
2020,昆明理工大学,理学院,70303,有机化学,278,37,37,56,56
2020,昆明理工大学,理学院,70302,分析化学,278,37,37,56,56
2020,昆明理工大学,理学院,70302,分析化学,278,37,37,56,56
2020,昆明理工大学,理学院,70303,有机化学,278,37,37,56,56
2020,昆明理工大学,理学院,70302,分析化学,278,37,37,56,56
2020,昆明理工大学,理学院,70208,无线电物理,278,37,37,56,56
2020,昆明理工大学,理学院,70207,光学,278,37,37,56,56
2020,昆明理工大学,理学院,70301,无机化学,278,37,37,56,56
2020,昆明理工大学,理学院,70301,无机化学,278,37,37,56,56
2020,昆明理工大学,理学院,70301,无机化学,278,37,37,56,56
2020,昆明理工大学,理学院,70208,无线电物理,278,37,37,56,56
2020,昆明理工大学,理学院,70208,无线电物理,278,37,37,56,56
2020,昆明理工大学,理学院,70201,理论物理,278,37,37,56,56
2020,昆明理工大学,理学院,70201,理论物理,278,37,37,56,56
2020,昆明理工大学,理学院,70207,光学,278,37,37,56,56
2020,昆明理工大学,理学院,70207,光学,278,37,37,56,56
2020,昆明理工大学,理学院,70207,光学,278,37,37,56,56
2020,昆明理工大学,理学院,70205,凝聚态物理,278,37,37,56,56
2020,昆明理工大学,理学院,70205,凝聚态物理,278,37,37,56,56
2020,昆明理工大学,理学院,70105,运筹学与控制论,278,37,37,56,56
2020,昆明理工大学,理学院,70103,概率论与数理统计,278,37,37,56,56
2020,昆明理工大学,理学院,70104,应用数学,278,37,37,56,56
2020,昆明理工大学,理学院,70105,运筹学与控制论,278,37,37,56,56
2020,昆明理工大学,理学院,70105,运筹学与控制论,278,37,37,56,56
2020,昆明理工大学,理学院,70103,概率论与数理统计,278,37,37,56,56
2020,昆明理工大学,理学院,70104,应用数学,278,37,37,56,56
2020,昆明理工大学,理学院,70104,应用数学,278,37,37,56,56
2020,昆明理工大学,理学院,70105,运筹学与控制论,278,37,37,56,56
2020,昆明理工大学,理学院,70103,概率论与数理统计,278,37,37,56,56
2020,昆明理工大学,理学院,70102,计算数学,278,37,37,56,56
2020,昆明理工大学,建筑工程学院,82301,道路与铁道工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81503,水工结构工程,254,37,37,51,51
2020,昆明理工大学,理学院,70102,计算数学,278,37,37,56,56
2020,昆明理工大学,理学院,70102,计算数学,278,37,37,56,56
2020,昆明理工大学,理学院,70102,计算数学,278,37,37,56,56
2020,昆明理工大学,建筑工程学院,81402,结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81402,结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81402,结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81503,水工结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81402,结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81401,岩土工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81402,结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81402,结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81402,结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81503,水工结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81402,结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81503,水工结构工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81401,岩土工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81401,岩土工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,81401,岩土工程,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80102,固体力学,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80102,固体力学,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80102,固体力学,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80102,固体力学,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80102,固体力学,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,管理与经济学院,120204,技术经济及管理,335,46,46,69,69
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,管理与经济学院,125300,(专业学位)会计,165,78,39,-,-
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,管理与经济学院,125100,(专业学位)工商管理,165,78,39,-,-
2020,昆明理工大学,管理与经济学院,120201,会计学,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120202,企业管理,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120202,企业管理,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120204,技术经济及管理,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120201,会计学,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120201,会计学,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120202,企业管理,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120202,企业管理,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120201,会计学,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120201,会计学,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120202,企业管理,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,1201J8,知识产权与科技创新,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,1201J8,知识产权与科技创新,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,1201J8,知识产权与科技创新,335,46,46,69,69
2020,昆明理工大学,建筑工程学院,80101,一般力学与力学基础,254,37,37,51,51
2020,昆明理工大学,管理与经济学院,120100,管理科学与工程,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120100,管理科学与工程,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,1201J8,知识产权与科技创新,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,1201J3,质量工程与管理,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,20209,数量经济学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,25100,(专业学位)金融,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,120100,管理科学与工程,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120100,管理科学与工程,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,20206,国际贸易学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,1201J8,知识产权与科技创新,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120100,管理科学与工程,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120100,管理科学与工程,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,120100,管理科学与工程,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,20206,国际贸易学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20209,数量经济学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,120201,会计学,335,46,46,69,69
2020,昆明理工大学,管理与经济学院,20202,区域经济学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20205,产业经济学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20205,产业经济学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20204,金融学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20205,产业经济学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20204,金融学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20202,区域经济学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20204,金融学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20202,区域经济学,333,45,45,68,68
2020,昆明理工大学,化学工程学院,81705,工业催化,254,37,37,51,51
2020,昆明理工大学,化学工程学院,81705,工业催化,254,37,37,51,51
2020,昆明理工大学,管理与经济学院,20201,国民经济学,333,45,45,68,68
2020,昆明理工大学,化学工程学院,81704,应用化学,254,37,37,51,51
2020,昆明理工大学,管理与经济学院,20201,国民经济学,333,45,45,68,68
2020,昆明理工大学,管理与经济学院,20201,国民经济学,333,45,45,68,68
2020,昆明理工大学,化学工程学院,81702,化学工艺,254,37,37,51,51
2020,昆明理工大学,化学工程学院,81704,应用化学,254,37,37,51,51
2020,昆明理工大学,化学工程学院,81702,化学工艺,254,37,37,51,51
